customer_id,first_name,last_name,email,signup_date,city,segment
1347,Brittany,Sims,brittany.sims1347@example.com,2025-03-29,Johnfort,corporate
1000,Dalton,Griffin,dalton.griffin1000@example.com,2024-12-30,Johnathanton,consumer
4614,Christian,Norris,christian.norris4614@example.com,2025-10-20,Bassland,home_office
4388,Angel,Johnson,angel.johnson4388@example.com,2024-09-07,Davidmouth,consumer
4256,Ronnie,Fisher,ronnie.fisher4256@example.com,2025-06-10,Brianburgh,home_office
1103,Robert,Vasquez,robert.vasquez1103@example.com,2025-12-29,North David,corporate
1299,Pamela,Lewis,pamela.lewis1299@example.com,2026-04-10,Smithside,home_office
1807,Jorge,Salazar,jorge.salazar1807@example.com,2025-06-19,South Dustintown,corporate
4151,Rebecca,Smith,rebecca.smith4151@example.com,2026-06-09,South Jessica,home_office
2149,Shelia,Yang,shelia.yang2149@example.com,2025-04-17,Robertborough,corporate
1935,Rhonda,Wang,rhonda.wang1935@example.com,2025-09-15,Lake Brandonborough,corporate
2645,Lauren,Francis,lauren.francis2645@example.com,2024-07-28,New Susanville,corporate
4537,Sydney,Ruiz,sydney.ruiz4537@example.com,2026-07-08,Chavezfort,consumer
3707,Elizabeth,Nielsen,elizabeth.nielsen3707@example.com,2025-09-24,New Brandon,consumer
497,Bradley,Roy,bradley.roy497@example.com,2025-01-18,South Michaelberg,corporate
4208,Lisa,Garza,lisa.garza.dup@example.com,2025-08-12,Zacharymouth,home_office
1713,Laura,Gutierrez,laura.gutierrez1713@example.com,2025-07-25,East Gracefurt,home_office
4821,Robert,Murray,robert.murray4821@example.com,2025-08-14,Hernandezfurt,home_office
3198,Victor,Johnson,victor.johnson3198@example.com,2026-01-22,Mitchellmouth,home_office
2353,Morgan,Kramer,morgan.kramer2353@example.com,2025-05-05,South Michael,consumer
3591,Christopher,Koch,christopher.koch3591@example.com,2026-06-17,East Tonya,consumer
2316,Nicolas,Jackson,nicolas.jackson2316@example.com,2024-07-28,Sarahshire,consumer
3867,Rose,May,rose.may3867@example.com,2026-03-04,Melissatown,corporate
317,Candice,Baker,candice.baker317@example.com,2025-12-04,Lake Brett,consumer
2826,Barbara,Adams,barbara.adams2826@example.com,2025-05-12,Port Shelia,home_office
4852,Amber,Hunter,amber.hunter4852@example.com,2025-07-13,North Marioton,consumer
2632,Joshua,Rodriguez,joshua.rodriguez2632@example.com,2024-07-15,Lake Daniel,consumer
134,Suzanne,Huff,suzanne.huff134@example.com,2025-10-02,Port Emilyview,corporate
2387,Lisa,West,lisa.west2387@example.com,2024-10-10,Jeremyton,consumer
1552,Cynthia,Jones,cynthia.jones1552@example.com,2025-01-15,East Barbaraland,consumer
881,Haley,Roach,haley.roach881@example.com,2026-06-19,South Wendy,corporate
1410,Vickie,Griffin,vickie.griffin1410@example.com,2026-04-14,Jacobsbury,home_office
4353,Lisa,Johnson,lisa.johnson4353@example.com,2024-12-21,South Heatherchester,corporate
2082,Matthew,Norris,matthew.norris2082@example.com,2025-03-26,Lyonsshire,corporate
3261,Elizabeth,Jones,elizabeth.jones3261@example.com,2026-05-17,Davisland,corporate
3836,Dean,Hubbard,dean.hubbard3836@example.com,2025-12-30,Bobbystad,corporate
867,Jonathan,Webb,jonathan.webb867@example.com,2026-01-30,Lake Holly,consumer
2495,John,Parker,john.parker2495@example.com,2025-10-06,Griffinbury,consumer
3090,Sherry,May,sherry.may3090@example.com,2026-02-17,North Darrenstad,home_office
105,Melissa,Short,melissa.short105@example.com,2024-10-02,Yumouth,home_office
4311,Ana,Johnson,ana.johnson4311@example.com,2026-07-03,East Pamelaville,corporate
4405,Rachel,Gregory,rachel.gregory4405@example.com,2026-06-18,Scottfurt,corporate
3373,Amanda,Flynn,amanda.flynn3373@example.com,2024-10-08,Jessicahaven,consumer
183,Robert,Newton,robert.newton183@example.com,2024-11-10,Penafort,consumer
1509,Jessica,Evans,jessica.evans1509@example.com,2026-04-07,North Amy,consumer
657,Caroline,Andrade,caroline.andrade657@example.com,2025-08-08,Barnesbury,home_office
4178,Mary,Stevens,mary.stevens4178@example.com,2025-11-15,Loganfort,home_office
3268,Shelia,Cohen,shelia.cohen3268@example.com,2026-06-12,Jamesland,home_office
3630,Thomas,Chan,thomas.chan3630@example.com,2025-10-21,Lake Jeremyville,home_office
1928,Mary,Shields,mary.shields1928@example.com,2025-10-22,Mcdanieltown,consumer
1535,David,Dean,,2024-09-08,Jorgeburgh,home_office
3030,Deanna,Gregory,deanna.gregory3030@example.com,2024-11-19,Jacksonborough,consumer
1373,Whitney,Keith,whitney.keith1373@example.com,2026-05-26,North Drewberg,consumer
1476,Miranda,Martin,miranda.martin1476@example.com,2025-02-25,South Davidland,consumer
2487,Laurie,Brown,laurie.brown2487@example.com,2026-05-02,West Danielside,home_office
1338,Emily,Morrison,emily.morrison1338@example.com,2024-11-26,New Davidland,corporate
102,Charles,Vaughn,charles.vaughn102@example.com,2025-11-12,North Heidi,consumer
587,Max,Monroe,max.monroe587@example.com,2025-01-29,West Anthonyton,consumer
3405,Audrey,Sanders,audrey.sanders3405@example.com,2024-07-29,New Kimberlymouth,consumer
1747,Allison,Lane,allison.lane1747@example.com,2025-12-08,Braymouth,consumer
2630,David,Lopez,david.lopez2630@example.com,2025-11-22,Lake Johnton,home_office
293,James,Huber,james.huber293@example.com,2025-02-11,Lake Kevin,home_office
4108,Sierra,Smith,sierra.smith4108@example.com,2026-03-25,New Stephenton,home_office
1522,Jeffrey,Matthews,jeffrey.matthews1522@example.com,2025-09-30,Hillville,home_office
3515,Richard,Juarez,richard.juarez3515@example.com,2025-06-27,Port Johnbury,consumer
4716,Andrew,Crawford,andrew.crawford4716@example.com,2025-04-03,Analand,corporate
836,Lynn,Bauer,lynn.bauer836@example.com,2024-08-27,Allisonland,home_office
971,Dennis,Jones,dennis.jones971@example.com,2024-07-25,Lake Nicole,home_office
2924,Mary,King,mary.king2924@example.com,2025-06-15,North Bradleyton,consumer
2094,Rachael,Figueroa,rachael.figueroa2094@example.com,2025-04-21,South Conniemouth,home_office
464,Troy,Morris,troy.morris464@example.com,2025-02-18,Amyberg,consumer
4446,Stacey,Farley,stacey.farley4446@example.com,2024-12-27,Kimberlyhaven,consumer
3111,Susan,Moore,susan.moore3111@example.com,2025-09-24,Lake Makayla,consumer
318,Timothy,Warren,timothy.warren318@example.com,2026-01-24,Hernandezbury,home_office
2765,Allison,Duncan,allison.duncan2765@example.com,2026-06-30,West Meganview,home_office
1022,Pedro,Brown,pedro.brown.dup@example.com,2024-08-19,Port Susanville,corporate
4830,Brian,Kim,brian.kim4830@example.com,2025-01-14,Davidside,consumer
2460,Brenda,Smith,brenda.smith2460@example.com,2026-05-27,West Samantha,corporate
184,Christina,Crosby,christina.crosby184@example.com,2025-02-15,Lake Mitchellmouth,consumer
2214,Megan,Gates,megan.gates2214@example.com,2025-03-29,Christinabury,consumer
4751,Raymond,Padilla,raymond.padilla4751@example.com,2024-10-06,Bethbury,corporate
3853,Eric,Martinez,eric.martinez3853@example.com,2024-07-20,North Pennyport,corporate
3508,Karen,Bell,karen.bell3508@example.com,2026-05-08,Port Marie,home_office
3108,Samantha,Salinas,samantha.salinas3108@example.com,2025-11-14,Richardberg,home_office
3266,Pedro,Duran,pedro.duran3266@example.com,2025-07-05,Heatherhaven,consumer
934,Javier,Turner,javier.turner934@example.com,2024-10-08,Kristenborough,home_office
4522,Heather,Mckee,heather.mckee4522@example.com,2026-04-11,Lake Carla,home_office
172,Jessica,Davis,jessica.davis172@example.com,2025-02-27,Julieburgh,corporate
3843,David,Perkins,david.perkins3843@example.com,2025-09-26,Faulknerburgh,corporate
2376,Christian,Marshall,christian.marshall2376@example.com,2026-06-19,South Connie,home_office
2813,Michael,White,michael.white2813@example.com,2026-06-08,Westfort,home_office
2076,Susan,Ware,susan.ware2076@example.com,2025-09-03,Lake Kimberlyside,home_office
755,Daniel,Jones,daniel.jones755@example.com,2025-02-26,Staceyhaven,corporate
158,Karl,Perez,karl.perez158@example.com,2024-09-21,Goodville,corporate
2682,Jeffrey,Fields,jeffrey.fields2682@example.com,2025-08-19,New Scott,home_office
3073,Tiffany,Tran,tiffany.tran3073@example.com,2024-07-17,Sarahland,home_office
954,Cassandra,Anderson,cassandra.anderson954@example.com,2024-09-30,Rothville,home_office
3892,Cathy,Morgan,cathy.morgan3892@example.com,2026-06-13,Campbellchester,corporate
4139,Andrea,Morgan,andrea.morgan4139@example.com,2025-01-23,West James,consumer
3821,Andrea,Curtis,andrea.curtis3821@example.com,2026-03-03,Marissahaven,home_office
602,Destiny,Walker,destiny.walker602@example.com,2025-01-02,Robertmouth,corporate
3137,Kristopher,Hale,kristopher.hale3137@example.com,2025-04-30,North Aaron,consumer
2582,Victoria,Salazar,victoria.salazar2582@example.com,2025-10-31,South Kayla,home_office
932,Kimberly,Parker,kimberly.parker932@example.com,2026-05-10,Jenniferview,consumer
3296,Lauren,Anderson,lauren.anderson3296@example.com,2026-03-09,North John,corporate
2848,Michelle,Silva,michelle.silva2848@example.com,2025-05-31,Ryanview,consumer
3792,Jessica,Fisher,jessica.fisher3792@example.com,2026-06-02,Pruittview,home_office
3863,David,Pace,david.pace3863@example.com,2026-04-16,Lake Vanessastad,consumer
4370,Melissa,Grimes,melissa.grimes4370@example.com,2025-09-30,Kimberlyview,corporate
3953,Michelle,Murphy,michelle.murphy3953@example.com,2025-02-06,Davidfurt,corporate
4788,Jonathan,Jordan,jonathan.jordan4788@example.com,2025-03-01,New Chloefurt,corporate
263,John,Sandoval,john.sandoval263@example.com,2024-10-01,Dennisstad,corporate
3939,Steve,Payne,steve.payne3939@example.com,2024-07-18,Gloriaton,consumer
2842,Heidi,Schneider,heidi.schneider2842@example.com,2024-10-05,Stephanieland,home_office
2500,Chris,Hood,chris.hood2500@example.com,2025-12-25,Jacksonfurt,home_office
4834,Kristin,Olsen,kristin.olsen4834@example.com,2026-06-03,Port Melaniefurt,corporate
326,Logan,Bailey,logan.bailey326@example.com,2026-07-08,Keithshire,home_office
3444,Shane,Brown,shane.brown3444@example.com,2026-06-24,New Melissaton,home_office
240,Michael,Cox,michael.cox240@example.com,2024-11-30,West Stacey,consumer
1674,Danny,Gibson,danny.gibson1674@example.com,2025-09-09,South Dustin,home_office
893,Bobby,Moss,bobby.moss893@example.com,2025-05-04,Phillipshire,corporate
3056,Luis,Sanchez,luis.sanchez3056@example.com,2024-09-17,Port Timothychester,corporate
2613,Tina,Hester,tina.hester2613@example.com,2025-04-21,South Kyleport,corporate
1967,Michael,Wang,michael.wang1967@example.com,2026-07-08,Annborough,home_office
1470,Lisa,Adams,lisa.adams1470@example.com,2024-12-22,Haletown,home_office
3861,Jesus,Decker,jesus.decker3861@example.com,2024-08-06,Holderchester,consumer
3315,Jessica,Molina,jessica.molina3315@example.com,2026-02-22,East James,consumer
37,Robert,Ramirez,robert.ramirez37@example.com,2025-01-23,South Lindseyside,home_office
1802,Tyler,Walker,tyler.walker1802@example.com,2025-12-19,West Courtney,home_office
71,Jennifer,Evans,jennifer.evans71@example.com,2025-03-10,Nguyenport,consumer
4803,Edward,Daniels,edward.daniels4803@example.com,2024-12-07,New Markhaven,corporate
3222,Sarah,Brown,sarah.brown3222@example.com,2026-07-03,Markhaven,consumer
733,Natalie,Schmidt,natalie.schmidt733@example.com,2026-02-17,North Timothyberg,home_office
4925,Diane,Snow,diane.snow4925@example.com,2026-01-20,Youngberg,home_office
1315,Brett,Allen,brett.allen1315@example.com,2025-10-19,South William,corporate
2707,Christopher,Marks,christopher.marks2707@example.com,2026-04-12,Carterfurt,corporate
2329,David,Reed,david.reed2329@example.com,2025-02-01,South Juan,home_office
1258,Hannah,Miller,hannah.miller1258@example.com,2025-07-23,East James,home_office
510,Bryan,Bates,bryan.bates510@example.com,2024-10-22,West Jose,home_office
51,Sarah,Garcia,sarah.garcia51@example.com,2026-05-26,West Darrell,corporate
4754,Natasha,Pope,natasha.pope4754@example.com,2026-01-10,Williamston,corporate
2675,Sara,Yates,sara.yates2675@example.com,2026-04-23,East Richardfurt,home_office
1027,Tyler,Lloyd,tyler.lloyd1027@example.com,2024-12-31,Port Jamesmouth,corporate
4546,Ronald,Brown,ronald.brown4546@example.com,2025-03-31,Fritztown,consumer
1101,Troy,Singh,troy.singh1101@example.com,2025-01-03,Port Aaronview,corporate
1482,Theresa,Marks,theresa.marks1482@example.com,2026-03-31,North Stephenfurt,consumer
3720,Stephanie,Wilson,stephanie.wilson3720@example.com,2025-01-17,Moralesland,consumer
3142,Jacqueline,Hernandez,jacqueline.hernandez3142@example.com,2026-03-18,West Mark,consumer
159,Scott,Benson,scott.benson159@example.com,2026-06-14,North Markton,home_office
1617,Melissa,Miller,melissa.miller1617@example.com,2024-10-29,Malonemouth,corporate
2340,Christopher,Mccann,christopher.mccann2340@example.com,2025-02-02,New Barbara,corporate
1383,Karen,Phillips,karen.phillips1383@example.com,2025-08-19,Jerryton,corporate
1212,Justin,Mcdowell,justin.mcdowell1212@example.com,2025-11-01,Zacharychester,home_office
2224,Anthony,Walker,anthony.walker2224@example.com,2026-01-03,East Nancy,home_office
3442,Elizabeth,Jackson,elizabeth.jackson3442@example.com,2026-04-27,Donaldmouth,home_office
3338,Kelly,Johnson,kelly.johnson3338@example.com,2025-11-13,New Edward,home_office
1124,Kimberly,Austin,kimberly.austin1124@example.com,2025-08-09,North Loritown,corporate
3749,Ashley,Thompson,ashley.thompson3749@example.com,2024-07-21,New Jacquelinechester,corporate
4661,Brandon,Brewer,brandon.brewer4661@example.com,2025-07-07,Angelicafort,consumer
541,Brenda,Rogers,brenda.rogers541@example.com,2025-03-20,East Jessica,consumer
4232,Caroline,Murphy,caroline.murphy4232@example.com,2025-04-01,Stephenshire,consumer
1915,Emily,Jones,emily.jones1915@example.com,2025-12-29,Patriciaton,consumer
1562,Susan,Robertson,susan.robertson1562@example.com,2026-06-06,South Patriciafort,consumer
666,Tonya,Vega,tonya.vega666@example.com,2024-11-03,Lake Kristenborough,consumer
1066,Devon,Rogers,devon.rogers1066@example.com,2025-09-05,Lake Timothyshire,corporate
4292,Ricardo,Blair,ricardo.blair4292@example.com,2024-07-22,Gonzalezbury,corporate
3260,Thomas,Smith,thomas.smith3260@example.com,2024-10-27,West Garyburgh,home_office
2346,Christopher,Duran,christopher.duran2346@example.com,2026-01-20,Smithland,corporate
4886,Robert,Roberts,robert.roberts4886@example.com,2024-11-20,Reyesberg,home_office
4734,Dennis,Gomez,dennis.gomez4734@example.com,2025-04-22,Haydenmouth,home_office
2191,Mary,Jones,mary.jones2191@example.com,2025-02-12,South David,consumer
4744,Elizabeth,Burns,elizabeth.burns4744@example.com,2026-04-02,West David,corporate
1590,Sara,Jones,sara.jones1590@example.com,2025-09-10,Kevinfort,corporate
2267,Brian,Bryan,brian.bryan2267@example.com,2026-05-22,Rodgershaven,consumer
3791,Lisa,Ruiz,lisa.ruiz3791@example.com,2026-03-19,New Sarahburgh,corporate
234,John,Kim,john.kim234@example.com,2025-06-19,West Nathan,consumer
3578,Catherine,Wright,catherine.wright3578@example.com,2025-10-08,Michellechester,corporate
4482,Stephen,Rice,stephen.rice4482@example.com,2024-09-13,Port Breannaland,corporate
2546,Jeremy,Johnson,jeremy.johnson2546@example.com,2025-07-23,Markhaven,home_office
4172,Jason,Gonzalez,jason.gonzalez4172@example.com,2025-06-08,Lake Timothyville,consumer
113,Christopher,Walker,christopher.walker113@example.com,2026-01-01,West Elizabeth,corporate
887,Caitlyn,Hall,caitlyn.hall887@example.com,2024-08-02,Christopherfort,consumer
2421,Nathan,Lucero,nathan.lucero2421@example.com,2026-02-28,Dylanfort,home_office
1076,Deanna,Jenkins,deanna.jenkins1076@example.com,2025-04-05,Toddhaven,home_office
1378,Gary,Hughes,gary.hughes1378@example.com,2026-05-29,Victormouth,corporate
4875,Anna,Mcdonald,anna.mcdonald4875@example.com,2025-01-14,Mooreberg,home_office
107,Kim,Marshall,kim.marshall107@example.com,2026-04-15,Marcusbury,corporate
1425,Michael,Robinson,michael.robinson1425@example.com,2024-08-08,South Heather,consumer
2219,Kenneth,Castro,kenneth.castro2219@example.com,2024-11-28,Montgomeryland,consumer
4080,Patrick,Fuentes,patrick.fuentes4080@example.com,2024-10-11,South Nicholas,corporate
2821,Karla,Price,karla.price2821@example.com,2026-01-29,Ginashire,consumer
2706,Megan,Jordan,megan.jordan2706@example.com,2024-10-01,Susanview,consumer
215,Erika,Watkins,erika.watkins215@example.com,2025-08-26,Brandonfurt,home_office
2182,Jeffrey,Smith,jeffrey.smith2182@example.com,2026-02-02,Aliciaberg,corporate
1766,George,Maldonado,george.maldonado1766@example.com,2024-11-19,West Rachel,home_office
2704,Jessica,Boyd,jessica.boyd2704@example.com,2025-11-26,Rickeyburgh,home_office
756,Sue,Walter,sue.walter756@example.com,2026-04-05,Heatherfurt,consumer
2912,Joshua,Coleman,joshua.coleman2912@example.com,2025-04-17,Amberfurt,home_office
3588,Mark,Cunningham,mark.cunningham3588@example.com,2025-02-20,Wilsonton,consumer
920,Tyler,Daniel,tyler.daniel920@example.com,2025-08-03,Mortonbury,consumer
182,Paige,Taylor,paige.taylor182@example.com,2025-06-30,Ellenside,consumer
1819,Brianna,Carpenter,brianna.carpenter1819@example.com,2025-10-09,Jonestown,consumer
1576,Todd,Hodges,todd.hodges1576_example.com,2025-01-21,Lake William,consumer
1568,Daniel,Gonzales,daniel.gonzales1568@example.com,2026-04-25,Martinstad,home_office
78,Tracey,Carr,tracey.carr78@example.com,2026-03-01,South Robertshire,consumer
3251,Melissa,Dodson,melissa.dodson3251@example.com,2026-03-04,Lake Annaberg,consumer
1573,Kimberly,Ross,kimberly.ross1573@example.com,2026-01-27,Andersonville,home_office
4209,Joshua,Copeland,joshua.copeland.dup@example.com,2024-11-04,Port Barbara,corporate
1144,Nicole,Wilson,nicole.wilson1144@example.com,2025-06-27,Melissamouth,consumer
245,Jesus,Allen,jesus.allen245@example.com,2026-04-02,Mckeeborough,consumer
3279,Ronald,Lopez,ronald.lopez3279@example.com,2025-07-08,Millershire,corporate
4434,Christian,Wade,christian.wade4434@example.com,2026-06-30,Mauricestad,consumer
4352,Sandra,Mercer,sandra.mercer4352@example.com,2025-05-09,Erikabury,consumer
2410,Julie,Maldonado,julie.maldonado2410@example.com,2024-08-05,Thompsonville,home_office
4050,Matthew,Williams,matthew.williams4050@example.com,2026-04-29,Scottton,corporate
1108,Joseph,Barnes,joseph.barnes1108@example.com,2026-06-21,Brandonport,corporate
3971,Jonathan,Sloan,jonathan.sloan3971@example.com,2025-08-10,Johnsonmouth,corporate
3427,David,Larson,david.larson3427@example.com,2024-08-15,Webbmouth,corporate
2918,Matthew,Green,matthew.green2918@example.com,2026-05-15,Port Natalie,corporate
4358,Kristy,Flores,kristy.flores4358@example.com,2025-10-13,New Katieview,corporate
1859,Patrick,Williams,patrick.williams1859@example.com,2024-12-19,Lopezchester,corporate
2663,Joshua,Simmons,joshua.simmons2663@example.com,2025-04-10,Karenside,corporate
1804,Danny,Smith,danny.smith1804@example.com,2025-10-24,New Collinborough,home_office
4492,Kevin,Cobb,kevin.cobb4492@example.com,2026-05-31,Thompsonchester,consumer
3610,Bailey,Jackson,bailey.jackson3610@example.com,2025-05-19,Laurieland,consumer
582,Lacey,Jones,lacey.jones582@example.com,2026-01-15,Taylorhaven,corporate
4362,Tammie,Cox,tammie.cox.dup@example.com,2024-10-18,West Andrewburgh,home_office
4905,Stephanie,Sutton,stephanie.sutton4905@example.com,2025-05-19,West Luisborough,consumer
3144,Mary,Williams,mary.williams3144@example.com,2025-01-18,Lake Kathrynside,consumer
2265,Patricia,Adkins,patricia.adkins2265@example.com,2025-09-29,Lake Lee,corporate
3339,Dale,Bonilla,dale.bonilla3339@example.com,2025-11-04,Heatherburgh,corporate
3746,Gary,Andrade,gary.andrade3746@example.com,2025-03-02,Jacksonchester,corporate
4127,Chelsea,Patterson,chelsea.patterson4127@example.com,2024-07-16,West Brandy,home_office
562,Jose,Marshall,jose.marshall562@example.com,2025-01-04,Anneberg,corporate
3035,Wesley,Thomas,wesley.thomas3035@example.com,2025-11-09,West Melanie,consumer
322,Mark,Bates,mark.bates322@example.com,2025-08-25,Edwardsburgh,corporate
4996,Angela,Bailey,angela.bailey4996@example.com,2026-07-01,Allenton,home_office
1992,Haley,Ortiz,haley.ortiz1992@example.com,2025-11-18,West Joshuastad,corporate
2548,Daniel,Hernandez,daniel.hernandez2548@example.com,2025-01-02,East Steven,home_office
1683,Madison,Navarro,madison.navarro1683@example.com,2026-04-14,Alexismouth,home_office
1420,Melissa,Sanders,melissa.sanders1420@example.com,2024-07-21,Dannyberg,home_office
222,John,Chapman,john.chapman222@example.com,2025-08-23,South Monicamouth,corporate
4888,Brian,Hodges,brian.hodges4888@example.com,2026-01-21,Sandraton,home_office
2063,Philip,Trevino,philip.trevino2063@example.com,2025-08-01,Mitchellmouth,corporate
2218,Marcus,Rodriguez,marcus.rodriguez2218@example.com,2025-10-07,Reginaside,home_office
1307,Wayne,Smith,wayne.smith1307@example.com,2025-12-06,North Joshua,home_office
4986,Wayne,Gutierrez,wayne.gutierrez4986@example.com,2025-09-30,Laurafurt,consumer
2158,Sharon,Sanford,sharon.sanford2158@example.com,2026-02-09,West Natasha,corporate
4365,Matthew,Crane,matthew.crane4365@example.com,2024-09-01,Amyburgh,home_office
2678,Jennifer,Velasquez,jennifer.velasquez2678@example.com,2024-08-23,New Nancy,consumer
1199,Kiara,Hebert,kiara.hebert1199@example.com,2026-04-16,Wilsonborough,home_office
3912,Paige,Miller,paige.miller3912@example.com,2025-11-16,Adamstown,corporate
1503,Brittany,Rodriguez,brittany.rodriguez1503@example.com,2024-07-20,Stewartport,corporate
1240,Jason,Miller,jason.miller1240@example.com,2025-10-25,Monicaville,corporate
4132,Tina,Powell,tina.powell4132@example.com,2026-04-06,Annaland,consumer
3481,Kayla,Caldwell,kayla.caldwell3481@example.com,2024-12-11,Lake Ralph,corporate
1463,John,Johnson,john.johnson1463@example.com,2026-04-05,Crystaltown,corporate
2028,Gina,Garcia,gina.garcia2028_example.com,2026-05-13,Laratown,consumer
4707,Samuel,Allen,samuel.allen4707@example.com,2026-03-22,Rossfort,consumer
4587,Michael,Smith,michael.smith4587@example.com,2026-04-26,North Kaylaberg,consumer
3345,James,Roberts,james.roberts3345@example.com,2025-03-04,Wileytown,consumer
313,Linda,Stone,linda.stone313@example.com,2024-11-05,West Sarah,consumer
4923,Crystal,Anderson,crystal.anderson4923@example.com,2025-02-13,Sanchezchester,home_office
2690,Renee,Jones,renee.jones2690@example.com,2024-11-26,Walterton,consumer
3757,Benjamin,Ross,benjamin.ross3757@example.com,2025-05-19,Lake Kaitlinton,consumer
2694,Nicholas,Martinez,nicholas.martinez2694@example.com,2025-05-29,Port Joseph,corporate
1961,Thomas,Clark,thomas.clark1961@example.com,2025-03-26,East Alice,consumer
1630,Wanda,White,wanda.white1630@example.com,2025-05-08,Luischester,corporate
4062,William,Clark,william.clark4062@example.com,2024-10-13,Brandifort,corporate
532,John,Ferguson,john.ferguson532@example.com,2026-03-19,Port Wendybury,corporate
4920,Cheryl,King,cheryl.king4920@example.com,2026-02-24,New Jenniferfort,home_office
3475,Karen,Sweeney,karen.sweeney3475@example.com,2024-10-09,New Johnfort,home_office
2684,Victoria,Morgan,victoria.morgan2684@example.com,2024-08-07,Port Anthonytown,corporate
2468,John,Boyd,john.boyd2468@example.com,2025-08-03,South Carolchester,consumer
1433,Marcus,Smith,marcus.smith1433@example.com,2025-12-02,Alexanderborough,corporate
1287,Elizabeth,Briggs,elizabeth.briggs1287@example.com,2025-09-30,Lake Nicholas,corporate
4104,Tyler,Graham,tyler.graham4104@example.com,2024-09-24,North Holly,home_office
4536,Kathleen,Davis,kathleen.davis4536@example.com,2025-05-20,North Natalieborough,corporate
740,Eric,Pearson,eric.pearson740@example.com,2025-01-26,Melissachester,corporate
4575,Aaron,Morgan,aaron.morgan4575@example.com,2025-09-07,Acevedoville,corporate
520,Nathan,Mccoy,nathan.mccoy520@example.com,2025-11-25,New Brendaland,consumer
4814,Paula,Baker,paula.baker4814@example.com,2026-05-18,Darrentown,consumer
4322,Carl,Rivera,carl.rivera4322@example.com,2026-04-06,Sarahchester,corporate
4568,Brittany,Chapman,brittany.chapman4568@example.com,2025-02-10,New William,corporate
1024,Desiree,Ruiz,desiree.ruiz1024@example.com,2026-06-26,East Jacquelineberg,home_office
62,Joseph,Cobb,joseph.cobb62@example.com,2024-10-04,Brennanfort,consumer
4307,Matthew,Mcdaniel,matthew.mcdaniel4307@example.com,2026-04-21,Jamesville,home_office
2327,Oscar,Conway,oscar.conway2327@example.com,2025-05-04,Johnsonview,consumer
2197,Daniel,Owens,daniel.owens2197@example.com,2025-10-10,Lake Heather,corporate
1692,Amy,James,amy.james1692@example.com,2026-04-30,Waltersville,corporate
4263,Nicholas,Reid,nicholas.reid4263@example.com,2026-01-23,Deborahstad,home_office
4397,Caleb,Hunter,caleb.hunter4397@example.com,2026-04-23,South Joshuashire,home_office
2411,Christopher,Young,christopher.young2411@example.com,2026-05-19,Josephshire,corporate
3743,Dominique,Maxwell,dominique.maxwell3743@example.com,2025-04-20,Sandramouth,consumer
951,Douglas,Huang,douglas.huang951@example.com,2025-01-29,Philipmouth,home_office
4784,Hannah,Jones,hannah.jones4784@example.com,2025-06-01,North Victor,corporate
238,David,Fletcher,david.fletcher238@example.com,2024-09-16,Angelicamouth,home_office
1789,Patricia,Mora,patricia.mora1789@example.com,2025-10-19,Glenchester,consumer
1406,Peter,Mayo,peter.mayo1406@example.com,2024-10-21,Mendozaland,corporate
4014,Billy,Davis,billy.davis4014@example.com,2026-02-10,Ortegafort,home_office
4228,Steve,Hood,steve.hood4228@example.com,2026-05-11,West Leah,corporate
1507,Troy,Padilla,troy.padilla1507@example.com,2025-05-01,Port Masonborough,corporate
2522,Sharon,Jackson,sharon.jackson2522@example.com,2026-05-10,Martinezton,corporate
2996,Brian,Mcdaniel,brian.mcdaniel2996@example.com,2025-07-19,Johnfurt,corporate
4493,Jamie,Robinson,jamie.robinson4493@example.com,2025-02-28,North Lindachester,corporate
474,Karen,Anderson,karen.anderson474@example.com,2025-12-20,North Alyssa,corporate
3009,Kaylee,Rogers,kaylee.rogers3009@example.com,2025-02-22,North Randymouth,consumer
2251,Jacob,Oliver,jacob.oliver2251@example.com,2024-12-01,West Collin,home_office
4310,Sarah,James,sarah.james4310@example.com,2025-06-25,South Marymouth,consumer
4195,Michele,Valdez,michele.valdez4195@example.com,2025-02-11,Port Jeffreyfurt,consumer
1761,Erin,Lucas,erin.lucas1761@example.com,2024-10-07,North Brian,home_office
513,Steven,Russell,steven.russell513@example.com,2025-09-02,Tamiborough,corporate
2849,Kenneth,Jackson,kenneth.jackson2849@example.com,2025-07-30,Williamview,home_office
4930,Benjamin,Williams,,2026-06-24,Kathychester,consumer
1586,Michael,Torres,michael.torres1586@example.com,2024-09-26,Lake Andreaberg,consumer
214,Robert,Lewis,robert.lewis214@example.com,2025-08-14,West Russellport,home_office
1975,Alyssa,Ware,alyssa.ware1975@example.com,2026-04-28,East Sonia,corporate
2264,Kelli,Hale,kelli.hale2264@example.com,2025-08-26,East Staceyport,home_office
75,William,Leon,william.leon75@example.com,2026-03-23,Lake Christopher,consumer
2801,Michelle,Smith,michelle.smith2801@example.com,2026-02-26,South Amberland,consumer
2794,Jose,Arias,jose.arias2794@example.com,2025-06-04,New Amy,corporate
1554,Timothy,Robertson,timothy.robertson1554@example.com,2025-12-20,South Alexanderborough,corporate
2491,Mary,Hernandez,mary.hernandez2491@example.com,2025-09-16,Kathrynburgh,corporate
4374,Cassandra,Montgomery,cassandra.montgomery4374@example.com,2025-02-23,North Angela,corporate
